#Frame Index,  Radius of gyration [pm]
1395, 1681.352
1396, 1650.521
1397, 1655.7302
1398, 1671.2373
1399, 1654.9957
1400, 1658.6378
1401, 1647.9811
1402, 1653.974
1403, 1660.9955
1404, 1667.2479
1405, 1655.5812
1406, 1663.2172
1407, 1662.7718
1408, 1672.2881
1409, 1665.0037
1410, 1668.8982
1411, 1672.6987
1412, 1666.4163
1413, 1677.8987
1414, 1677.585
1415, 1663.5897
1416, 1674.7261
1417, 1678.3647
1418, 1655.561
1419, 1669.1094
1420, 1658.8891
1421, 1662.0082
1422, 1652.2319
1423, 1660.924
1424, 1661.3289
1425, 1653.4421
1426, 1652.0584
1427, 1662.545
1428, 1673.9095
1429, 1660.5283
1430, 1653.9931
1431, 1667.0299
1432, 1650.6167
1433, 1649.9499
1434, 1667.8018
1435, 1669.2361
1436, 1665.0332
1437, 1686.814
1438, 1661.0881
1439, 1643.1677
1440, 1679.9238
1441, 1654.0057
1442, 1678.9777
1443, 1654.957
1444, 1647.455
1445, 1667.3684
1446, 1650.1511
1447, 1671.1898
1448, 1651.5333
1449, 1635.0978
1450, 1635.2461
1451, 1651.4657
1452, 1656.7074
1453, 1638.6074
1454, 1639.5214
1455, 1646.7179
1456, 1628.009
1457, 1638.6908
1458, 1655.5651
1459, 1645.3283
1460, 1643.3242
1461, 1654.451
1462, 1645.5983
1463, 1655.8141
1464, 1665.0534
1465, 1670.6615
1466, 1658.1631
1467, 1668.7985
1468, 1665.7148
1469, 1642.9718
1470, 1668.9368
1471, 1642.9898
1472, 1654.5961
1473, 1657.5136
1474, 1663.7446
1475, 1662.744
1476, 1662.7502
1477, 1670.5723
1478, 1657.0346
1479, 1661.8973
1480, 1661.1058
1481, 1664.8571
1482, 1655.427
1483, 1661.8204
1484, 1653.4858
1485, 1665.9192
1486, 1668.9179
1487, 1682.397
1488, 1667.7008
1489, 1669.1007
1490, 1685.7269
1491, 1679.288
1492, 1677.2973
1493, 1672.0349
1494, 1654.5441
1495, 1660.0454
1496, 1669.1836
1497, 1666.4707
1498, 1645.8985
1499, 1637.4114
1500, 1647.6224
1501, 1629.8091
1502, 1632.9535
1503, 1650.2047
1504, 1638.6408
1505, 1633.5977
1506, 1642.3498
