Frame,Cis count,Trans count
2132,402,962
2133,419,945
2134,419,945
2135,439,925
2136,431,933
2137,438,926
2138,425,939
2139,448,916
2140,446,918
2141,438,926
2142,440,924
2143,411,953
2144,462,902
2145,442,922
2146,440,924
2147,434,930
2148,427,937
2149,414,950
2150,425,939
2151,402,962
2152,416,948
2153,425,939
2154,436,928
2155,426,938
2156,431,933
2157,426,938
2158,428,936
2159,427,937
2160,444,920
2161,424,940
2162,451,913
2163,444,920
2164,443,921
2165,439,925
2166,441,923
2167,445,919
2168,458,906
2169,434,930
2170,433,931
2171,424,940
2172,428,936
2173,424,940
2174,411,953
2175,411,953
2176,411,953
2177,429,935
2178,429,935
2179,429,935
2180,412,952
2181,425,939
2182,429,935
2183,430,934
2184,442,922
2185,435,929
2186,425,939
2187,433,931
2188,426,938
2189,423,941
2190,402,962
2191,408,956
2192,411,953
2193,421,943
2194,418,946
2195,427,937
2196,405,959
2197,421,943
2198,426,938
2199,442,922
2200,434,930
2201,432,932
2202,437,927
2203,434,930
2204,446,918
2205,441,923
2206,427,937
2207,401,963
2208,416,948
2209,433,931
2210,423,941
2211,420,944
2212,430,934
2213,415,949
2214,428,936
2215,420,944
2216,451,913
2217,436,928
2218,431,933
2219,432,932
2220,452,912
2221,429,935
2222,428,936
2223,431,933
2224,437,927
2225,430,934
2226,428,936
2227,441,923
2228,439,925
2229,432,932
2230,409,955
2231,415,949
2232,423,941
2233,425,939
2234,449,915
2235,421,943
2236,423,941
2237,423,941
2238,414,950
2239,427,937
2240,456,908
2241,440,924
2242,418,946
2243,441,923
2244,423,941
2245,414,950
2246,440,924
2247,443,921
2248,447,917
2249,440,924
2250,430,934
2251,444,920
2252,444,920
2253,425,939
2254,424,940
2255,431,933
2256,431,933
2257,436,928
2258,426,938
2259,431,933
2260,426,938
2261,435,929
2262,439,925
2263,430,934
2264,420,944
2265,426,938
2266,429,935
2267,411,953
2268,420,944
2269,410,954
2270,427,937
2271,410,954
2272,415,949
2273,407,957
2274,408,956
2275,399,965
2276,403,961
2277,402,962
2278,418,946
2279,407,957
2280,400,964
2281,422,942
2282,446,918
2283,442,922
2284,412,952
2285,408,956
2286,417,947
2287,410,954
2288,406,958
2289,416,948
2290,421,943
2291,413,951
2292,423,941
2293,415,949
2294,395,969
2295,431,933
2296,413,951
2297,407,957
2298,419,945
2299,427,937
2300,418,946
2301,403,961
2302,410,954
2303,425,939
2304,421,943
2305,422,942
2306,421,943
2307,405,959
2308,399,965
2309,398,966
2310,414,950
2311,416,948
2312,416,948
2313,422,942
2314,412,952
2315,422,942
2316,415,949
2317,404,960
2318,402,962
2319,408,956
2320,409,955
2321,412,952
2322,409,955
2323,426,938
2324,424,940
2325,414,950
2326,402,962
2327,405,959
2328,400,964
2329,401,963
2330,417,947
2331,391,973
2332,393,971
2333,392,972
2334,407,957
2335,387,977
2336,408,956
2337,394,970
2338,415,949
2339,425,939
2340,410,954
2341,402,962
2342,398,966
2343,391,973
2344,413,951
2345,399,965
2346,420,944
2347,409,955
2348,392,972
2349,426,938
2350,417,947
2351,419,945
2352,414,950
2353,418,946
2354,416,948
2355,434,930
2356,430,934
2357,436,928
2358,435,929
2359,434,930
2360,415,949
2361,419,945
2362,408,956
2363,439,925
2364,405,959
2365,421,943
2366,413,951
2367,408,956
2368,425,939
2369,434,930
2370,418,946
2371,430,934
2372,436,928
2373,415,949
2374,409,955
2375,397,967
2376,427,937
2377,422,942
2378,432,932
2379,421,943
2380,423,941
2381,420,944
2382,405,959
2383,408,956
2384,411,953
2385,406,958
2386,421,943
2387,430,934
2388,412,952
2389,423,941
2390,430,934
2391,429,935
2392,424,940
2393,422,942
2394,416,948
2395,420,944
2396,417,947
2397,421,943
2398,425,939
2399,441,923
2400,430,934
2401,414,950
2402,409,955
2403,414,950
2404,408,956
2405,400,964
2406,392,972
2407,411,953
2408,410,954
2409,399,965
2410,411,953
2411,393,971
2412,402,962
2413,413,951
2414,415,949
2415,417,947
2416,396,968
2417,403,961
2418,406,958
2419,428,936
2420,405,959
2421,415,949
2422,409,955
2423,396,968
2424,419,945
2425,410,954
2426,408,956
2427,396,968
2428,394,970
2429,395,969
2430,388,976
2431,401,963
2432,404,960
2433,426,938
2434,420,944
2435,414,950
2436,425,939
2437,424,940
2438,419,945
2439,419,945
2440,424,940
2441,416,948
2442,437,927
2443,417,947
2444,410,954
2445,406,958
2446,423,941
2447,407,957
2448,422,942
2449,419,945
2450,418,946
2451,419,945
2452,414,950
2453,431,933
2454,421,943
2455,410,954
2456,410,954
2457,408,956
2458,405,959
2459,410,954
2460,405,959
2461,396,968
2462,414,950
2463,415,949
2464,392,972
2465,398,966
2466,400,964
2467,414,950
2468,390,974
2469,414,950
2470,421,943
2471,418,946
2472,416,948
2473,410,954
2474,421,943
2475,399,965
2476,412,952
2477,411,953
2478,403,961
2479,400,964
2480,412,952
2481,413,951
2482,396,968
2483,401,963
2484,418,946
2485,423,941
2486,420,944
2487,417,947
2488,431,933
2489,434,930
2490,424,940
2491,431,933
2492,448,916
2493,430,934
2494,435,929
2495,427,937
2496,403,961
2497,392,972
2498,399,965
2499,394,970
2500,404,960
